"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Poll Votes","Tags"
"11/24/2025 10:58 am","18065951783142339","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3773057210986145295","Millie is toasty on this chilly day  Tap for more pics",,"2,917","2,917","","2,304","2,304","","","0.1%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","1,753","468","0","","","","","",""
"11/1/2025 12:00 pm","18083680636950709","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3756388813191963536","What do you think: 
did the prez and 1st gentleman pass 
as students for 
Halloween?",,"4,440","4,440","","3,357","3,357","","","0.07%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41","2,389","743","0","","","","","",""
"10/31/2025 10:36 am","18132849991422352","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3755621428533030742","Wu meets Superwoman — proof that heroes come in all sizes (and with four paws). 🐾",,"2,573","2,573","","2,235","2,235","","","0.12%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","184","1,768","337","0","","","","","",""
"10/24/2025 1:14 pm","18043830254456959","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3750627760520750878","On Fridays we wear black & yellow",,"2,737","2,737","","2,261","2,261","","","0.11%","3","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","1,746","537","1","","","","","","Shocker Spirit"
"10/16/2025 4:21 pm","18047651030350239","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3744923381788767518","Last call before we hit the gourd 🎃 Pumpkin Run is tomorrow—sign up quick",,"3,195","3,195","","2,363","2,363","","","0.09%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163","1,652","532","0","","","","","",""
"10/1/2025 9:39 am","18052202981302814","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3733849638198706762","",,"2,737","2,737","","2,267","2,267","","","0.11%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","1,795","502","0","","","","","",""
"9/30/2025 1:57 pm","18073042388275114","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3733254669381545963","",,"3,858","3,858","","3,113","3,113","","","0.08%","3","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","227","2,575","561","1","","","","","",""
"9/13/2025 4:57 pm","17942934947924836","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3721023993463076263","",,"2,510","2,510","","2,019","2,019","","","0.12%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86","1,549","480","0","","","","","",""
"9/11/2025 9:51 am","17920068051153975","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3719359926394333210","Reflecting on the lives lost and the bravery displayed on 9/11. We honor their memory today.",,"4,874","4,874","","3,989","3,989","","","0.06%","3","","","","","","","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67","3,006","895","2","","","","","",""
"8/28/2025 7:30 pm","18076348658050640","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3709504761990351396","",,"4,143","4,143","","3,117","3,117","","","0.07%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","171","2,215","682","0","","","","","",""
"8/21/2025 7:44 pm","17996158373813631","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3704438413084823464","Foam party starting soon! 8pm - RSC",,"5,482","5,482","","4,434","4,434","","","0.05%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211","3,664","537","0","","","","","",""
"8/18/2025 12:20 pm","18093432787580560","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3702040294741055920","",,"3,029","3,029","","2,382","2,382","","","0.1%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","151","2,530","141","0","","","","","",""
"8/14/2025 11:08 am","17846194788542690","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3699105288154748999","Welcomefest:
4 weeks of fun",,"2,554","2,554","","2,110","2,110","","","0.12%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","1,536","511","0","","","","","",""
"8/11/2025 1:37 pm","18061296353058630","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3697005751567017291","",,"2,623","2,623","","2,204","2,204","","","0.11%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","1,679","587","0","","","","","",""
"8/6/2025 9:43 am","18065211202977494","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3693264263855085375","Memories for life  Shockers studying abroad",,"4,938","4,938","","4,112","4,112","","","0.06%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","2,873","772","0","","","","","",""
"7/30/2025 4:57 pm","18336650170162581","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3688408985277007857","",,"2,662","2,662","","2,071","2,071","","","0.11%","3","","","","","","","","","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118","1,736","403","2","","","","","",""
"7/30/2025 2:46 pm","17860044432395599","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3688343042722971251","Congratulations to the entire WSU crew of the documentary “Hope in the Heartland” on winning an EMMY!",,"2,825","2,825","","2,354","2,354","","","0.11%","3","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","2,018","412","1","","","","","",""
"7/28/2025 12:40 pm","18377154502131460","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3686830373191852735","Carter Duff, Homeland Security Investigations  Intern spotlight",,"4,343","4,343","","3,521","3,521","","","0.07%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","330","3,020","387","0","","","","","",""
"7/25/2025 11:18 am","18073043890999787","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3684614418076366485","Last day of summer classes!",,"1,888","1,888","","1,589","1,589","","","0.16%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","1,177","426","0","","","","","",""
"7/23/2025 2:53 pm","18318672244237153","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3683273070690834718","",,"1,694","1,694","","1,528","1,528","","","0.18%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71","1,294","242","0","","","","","",""
"7/17/2025 3:27 pm","17876964936261760","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3678941554246470843","Coming soon:
THE SHOCKER FLY LAB",,"2,313","2,313","","1,813","1,813","","","0.13%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163","1,496","376","0","","","","","",""
"7/9/2025 3:29 pm","18069942079858898","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3673144282275596696","THE SPRING GRADS LIST IS FINALLY HERE",,"3,734","3,734","","3,113","3,113","","","0.08%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","145","2,562","593","0","","","","","",""
"7/2/2025 4:17 pm","18144326506392029","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3668095493164606385","Pics of June",,"2,490","2,490","","2,175","2,175","","","0.12%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","1,800","396","0","","","","","",""
"6/27/2025 9:44 am","18051549551603630","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3664273630498994048","So exciting to see the Wichita Biomedical Campus taking shape! 🏗️",,"1,900","1,900","","2,341","2,341","","","0.16%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32","1,594","440","0","","","","","",""
"6/12/2025 1:13 pm","17921812253985115","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3653520614264316386","",,"3,073","3,073","","2,917","2,917","","","0.1%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","2,362","377","0","","","","","",""
"5/30/2025 1:03 pm","18093334660597016","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3644080009423509707","Welcome to all who are on campus for state championships!",,"2,455","2,455","","2,397","2,397","","","0.12%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43","2,009","271","0","","","","","",""
"5/17/2025 9:01 pm","18500258119058066","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3634898318027749267","& to all a good night  HAPPY GRADUATION TO ALL",,"4,251","4,251","","4,157","4,157","","","0.07%","3","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","396","3,939","246","1","","","","","",""
"5/12/2025 3:13 pm","17895655314099779","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3631099635688846386","Congrats on all your success @taureanje! We are so proud! WSU alum 🤝 Broadway star",,"2,997","2,997","","2,950","2,950","","","0.1%","3","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181","2,412","379","1","","","","","",""
"5/6/2025 8:57 am","17892856974219883","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3626561472931689171","Learn about summer classes",,"2,938","2,938","","2,765","2,765","","","0.1%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","2,228","538","0","","","","","",""
"4/11/2025 11:16 pm","18095479987555328","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3608874421176529626","SAY HELLO TO YOUR NATIONAL CHAMPIONS!",,"2,145","2,145","","2,077","2,077","","","0.14%","3","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","1,725","390","1","","","","","",""
"3/31/2025 2:23 pm","18024255284463626","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3600633776134764049","",,"1,916","1,916","","1,905","1,905","","","0.16%","3","","","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","1,362","436","1","","","","","",""
"3/21/2025 12:33 pm","18065077723782108","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3593330627643606206","",,"3,480","3,480","","3,355","3,355","","","0.09%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79","2,963","381","0","","","","","",""
"3/6/2025 3:17 pm","17858366127379646","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3582571766562235346","glow laser tag  TOMORROW",,"1,954","1,954","","2,096","2,096","","","0.15%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129","1,516","465","0","","","","","",""
"3/6/2025 2:26 pm","18064267660757361","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3582546148575539362","Let's go!!!! 👏👏👏",,"2,051","2,051","","2,002","2,002","","","0.15%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","1,665","309","0","","","","","",""
"2/21/2025 6:09 pm","18044959046369604","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3573236358229746084","🎬 Ready to celebrate the Shockers who represented Wichita State in our episode",,"2,885","2,885","","2,800","2,800","","","0.1%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","386","2,267","338","0","","","","","",""
"2/21/2025 6:04 pm","18036420545210976","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3573233809586107319","The College Tour Premiere Party 🎉",,"3,035","3,035","","2,912","2,912","","","0.1%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38","2,175","295","0","","","","","",""
"2/13/2025 10:03 am","18054972763886205","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3567193468134082936","",,"1,554","1,554","","1,518","1,518","","","0.19%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","126","1,380","242","0","","","","","",""
"2/5/2025 11:59 am","17896771668050958","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3561453517670117120","",,"3,046","3,046","","2,959","2,959","","","0.1%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","2,176","712","0","","","","","",""
"1/23/2025 2:36 pm","17917077120003264","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3552110358439869945","",,"1,577","1,577","","1,573","1,573","","","0.19%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","1,268","328","0","","","","","",""
"12/17/2025 9:34 am","17878648056349328","Instagram","Story","Photo","wichitastateu"," ","https://www.instagram.com/stories/wichitastateu/3789684825599652059","Fall grad feature
⬅️",,"2,360","2,360","","1,972","1,972","","","0.08%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","1,435","304","0","","","","","",""
"12/15/2025 11:35 am","17960701092010901","Instagram","Story","Photo","wichitastateu"," ","https://www.instagram.com/stories/wichitastateu/3788296241835541415","",,"3,533","3,533","","2,908","2,908","","","0.06%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","231","2,739","142","0","","","","","",""
"12/13/2025 2:21 pm","18026322548590340","Instagram","Story","Video","wichitastateu"," ","https://www.instagram.com/stories/wichitastateu/3786930231312544077","Fall grad feature! 👇",,"2,295","2,295","","1,941","1,941","","","0.09%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","1,375","396","1","","","","","",""
"12/11/2025 10:51 am","17906146863297357","Instagram","Story","Video","wichitastateu"," ","https://www.instagram.com/stories/wichitastateu/3785376015540195338","Tis the season! ☃️",,"1,899","1,899","","1,593","1,593","","","0.11%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122","1,370","227","0","","","","","",""
"11/26/2025 8:54 am","17952723279023341","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3774444718793847672","",,"1,821","1,821","","1,491","1,491","","","0.11%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","1,316","120","0","","","","","",""
"11/25/2025 12:37 pm","17977807337948413","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3773831839602347486","",,"1,562","1,562","","1,377","1,377","","","0.13%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55","1,112","258","1","","","","","",""
"11/25/2025 10:30 am","18084264959083635","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3773768172022139424","",,"1,766","1,766","","1,448","1,448","","","0.11%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129","1,364","130","0","","","","","",""
"11/24/2025 4:09 pm","18085312216955760","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3773214178392825936","",,"2,317","2,317","","1,862","1,862","","","0.09%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","1,612","274","0","","","","","",""
"11/11/2025 9:11 am","18086177377985382","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3763581206773288246","✨ Big news for Wichita State ✨ A campus landmark
just made history ➡️",,"3,515","3,515","","2,673","2,673","","","0.06%","2","","","","","","","","","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","1,927","628","2","","","","","",""
"11/10/2025 9:43 am","18084777821052070","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3762872816560410531","Enrollment for spring 2026 classes is now open! Go to the myClasses tab in your myWSU portal and find “Student Registration” to begin.",,"2,607","2,607","","2,175","2,175","","","0.08%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","1,514","571","0","","","","","",""
"10/29/2025 1:06 pm","18130336813488280","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3754247594902981786","",,"2,673","2,673","","1,938","1,938","","","0.07%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","385","1,887","260","0","","","","","",""
"10/7/2025 1:44 pm","18022357355762164","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3738321287228947087","It’s Wu’s birthday!",,"1,977","1,977","","1,717","1,717","","","0.1%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","1,251","400","0","","","","","",""
"10/6/2025 9:20 am","18096986848708675","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3737463916604576827","",,"2,507","2,507","","1,998","1,998","","","0.08%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","1,432","473","0","","","","","",""
"10/4/2025 2:33 pm","18530857123010950","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3736171779157239188","🏀 Madness starts tonight",,"2,165","2,165","","1,826","1,826","","","0.09%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","1,187","587","0","","","","","",""
"9/27/2025 8:19 am","18075891092101907","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3730909937867311425","Wichita State Garage Sale Happening NOW 
8-11am",,"5,198","5,198","","3,783","3,783","","","0.04%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","2,184","534","0","","","","","",""
"9/12/2025 3:58 pm","18052405391243584","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3720269817623803886","Don’t miss out! The
Kansas State Fair
is happening
THIS Saturday 🌾💛",,"2,651","2,651","","2,181","2,181","","","0.08%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","1,514","537","0","","","","","",""
"9/10/2025 11:16 am","18091116418751375","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3718678271363041553","Watch the progress captured in this amazing video 📽️ The final beam is in place for the new @wichitabiomedicalcampus",,"3,235","3,235","","2,634","2,634","","","0.06%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27","2,157","439","0","","","","","",""
"9/4/2025 3:42 pm","18111829297537526","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3714463159354063808","",,"4,397","4,397","","3,173","3,173","","","0.05%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280","2,463","714","0","","","","","",""
"8/26/2025 10:09 am","17989132646698332","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3707772696702790485","Introducing this year’s Shocktoberfest design! Tap to learn more about the creative process",,"4,268","4,268","","3,063","3,063","","","0.05%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59","2,722","630","0","","","","","",""
"8/20/2025 2:44 pm","18089827222688073","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3703562703060102784","Clash of the Colleges
7pm Friday
Eck Stadium
Register today
All students welcome 
FREE",,"2,661","2,661","","2,282","2,282","","","0.08%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130","1,677","549","0","","","","","",""
"8/18/2025 11:27 am","18148161151364408","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3702014007544694980","📸 Wu’s first-day pic! DM or tag us in your story",,"2,979","2,979","","2,437","2,437","","","0.07%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133","2,254","243","0","","","","","",""
"8/17/2025 10:54 pm","18065363335986072","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3701634831197275184","",,"2,014","2,014","","1,565","1,565","","","0.1%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","161","1,181","336","0","","","","","",""
"8/17/2025 8:45 pm","18025877432707489","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3701569753022287927","SAC move night! Hint: 
🐀🧑‍🍳🇫🇷 9pm Duerksen Amphitheater",,"4,422","4,422","","3,439","3,439","","","0.05%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","2,372","482","0","","","","","",""
"8/12/2025 10:17 am","18216753754306015","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3697630020575503007","",,"3,216","3,216","","2,573","2,573","","","0.06%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","2,045","532","0","","","","","",""
"7/30/2025 8:51 am","18085303324810458","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3688164328335781068","Senior Mitch Steele repping the Shockers atop his SEVENTH mountain this summer!",,"4,238","4,238","","3,319","3,319","","","0.05%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","2,152","592","0","","","","","",""
"7/23/2025 2:44 pm","17886516351325865","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3683268720006308050","",,"1,972","1,972","","1,723","1,723","","","0.1%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","141","1,718","62","0","","","","","",""
"7/21/2025 12:11 pm","17972637446876132","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3681742369192492724","There’s still time to enroll in fall classes",,"4,188","4,188","","3,555","3,555","","","0.05%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44","3,015","580","0","","","","","",""
"7/14/2025 1:11 pm","18046617323537516","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3676699127703102793","Shocker alum sighting President Rick Muma caught up with alum and Broadway star @taureanje in NYC",,"4,175","4,175","","3,274","3,274","","","0.05%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","307","2,561","637","0","","","","","",""
"7/11/2025 11:04 pm","18516488116009412","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3674823255295293353","Wow!",,"1,917","1,917","","1,569","1,569","","","0.1%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54","1,216","416","1","","","","","",""
"7/9/2025 9:19 am","18467935879078100","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3672958321112644614","Shocker @caseyratzlaff_ is moving on in Wimbledon!",,"3,979","3,979","","3,259","3,259","","","0.05%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64","2,364","537","1","","","","","",""
"7/2/2025 8:45 am","18056536121363041","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3667867664668793409","It’s here",,"2,283","2,283","","1,823","1,823","","","0.09%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28","1,370","377","0","","","","","",""
"6/30/2025 10:31 am","18085479778690215","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3666471521896547122","summer vibes",,"2,694","2,694","","2,335","2,335","","","0.07%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","1,841","400","1","","","","","",""
"4/5/2025 4:29 pm","17883668763252788","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3604321187943664060","Final Four bound!",,"2,523","2,523","","2,487","2,487","","","0.08%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","1,696","621","1","","","","","",""
"4/4/2025 3:47 pm","18004923761728097","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3603574939665880798","Come take your prom and grad photos on campus! ⤵️",,"4,050","4,050","","3,867","3,867","","","0.05%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","2,791","938","1","","","","","",""
"4/3/2025 1:35 pm","18037685939265651","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3602783720589464610","Learn more about Ashlyn and @wichitastatecas !",,"2,475","2,475","","2,360","2,360","","","0.08%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","1,679","533","1","","","","","",""
"3/25/2025 11:30 am","18384976276191314","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3596198186726310770","Procrastination prevention night is TOMORROW!",,"2,197","2,197","","2,149","2,149","","","0.09%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167","1,614","293","0","","","","","",""
"3/16/2025 9:26 pm","18024647138429417","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3589974948329511047","Surprise! Shocks are headed to the NIT!",,"2,996","2,996","","2,909","2,909","","","0.07%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31","2,102","691","1","","","","","",""
"3/15/2025 6:11 pm","17900571747141271","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3589152024266686904","",,"4,092","4,092","","4,057","4,057","","","0.05%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","2,524","898","1","","","","","",""
"3/6/2025 9:18 am","17865937008258667","Instagram","Story","Photo","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3582390948581596280","RESILIENCE. 
GROWTH. 
DETERMINATION.",,"1,843","1,843","","1,765","1,765","","","0.11%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35","1,470","277","0","","","","","",""
"2/24/2025 3:09 pm","18486845875051279","Instagram","Story","Video","wichitastateu"," ","https://instagram.com/stories/wichitastateu/3575330245672542336","When the sun comes out and you finally remember what warmth feels like",,"2,682","2,682","","2,620","2,620","","","0.07%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137","1,891","607","1","","","","","",""
